date,deepSleepTime,shallowSleepTime,wakeTime,start,stop,REMTime,naps
2022-08-15,104,370,50,2022-08-14 20:42:00+0000,2022-08-15 05:26:00+0000,0,
2022-08-16,0,0,0,2022-08-16 22:00:00+0000,2022-08-16 22:00:00+0000,0,
2022-08-17,0,0,0,2022-08-17 22:00:00+0000,2022-08-17 22:00:00+0000,0,
2022-08-18,0,0,0,2022-08-18 22:00:00+0000,2022-08-18 22:00:00+0000,0,
2022-08-19,100,233,0,2022-08-18 22:42:00+0000,2022-08-19 04:15:00+0000,0,
2022-08-20,118,307,0,2022-08-19 22:17:00+0000,2022-08-20 05:22:00+0000,0,
2022-08-21,153,406,0,2022-08-20 21:13:00+0000,2022-08-21 06:32:00+0000,0,
2022-08-22,111,366,0,2022-08-21 21:21:00+0000,2022-08-22 05:18:00+0000,0,
2022-08-23,143,212,0,2022-08-22 22:13:00+0000,2022-08-23 04:08:00+0000,0,
2022-08-24,169,423,3,2022-08-23 19:53:00+0000,2022-08-24 05:48:00+0000,0,
2022-08-25,0,0,0,2022-08-25 22:00:00+0000,2022-08-25 22:00:00+0000,0,
2022-08-26,87,323,0,2022-08-25 21:35:00+0000,2022-08-26 04:25:00+0000,0,
2022-08-27,219,368,0,2022-08-26 20:59:00+0000,2022-08-27 06:46:00+0000,0,
2022-08-28,89,330,0,2022-08-27 21:50:00+0000,2022-08-28 04:49:00+0000,0,
2022-08-29,82,405,3,2022-08-28 22:14:00+0000,2022-08-29 06:24:00+0000,0,
2022-08-30,71,440,2,2022-08-29 21:27:00+0000,2022-08-30 06:00:00+0000,0,
2022-08-31,117,278,0,2022-08-30 23:33:00+0000,2022-08-31 06:08:00+0000,0,
2022-09-01,144,329,0,2022-08-31 21:26:00+0000,2022-09-01 05:19:00+0000,0,
2022-09-02,88,277,2,2022-09-01 22:25:00+0000,2022-09-02 04:32:00+0000,0,
2022-09-03,159,430,79,2022-09-02 21:13:00+0000,2022-09-03 08:21:00+0000,0,
2022-09-04,207,391,2,2022-09-03 19:22:00+0000,2022-09-04 05:22:00+0000,0,
2022-09-05,133,367,3,2022-09-04 21:16:00+0000,2022-09-05 05:39:00+0000,0,
2022-09-06,99,164,0,2022-09-05 21:17:00+0000,2022-09-06 01:40:00+0000,0,
2022-09-07,99,340,0,2022-09-06 21:49:00+0000,2022-09-07 05:08:00+0000,0,
2022-09-08,161,378,0,2022-09-07 20:51:00+0000,2022-09-08 05:50:00+0000,0,
2022-09-09,99,277,0,2022-09-08 23:09:00+0000,2022-09-09 05:25:00+0000,0,
2022-09-10,172,534,22,2022-09-09 20:12:00+0000,2022-09-10 08:20:00+0000,0,
2022-09-11,188,362,2,2022-09-10 21:30:00+0000,2022-09-11 06:42:00+0000,0,
2022-09-12,156,282,0,2022-09-11 21:22:00+0000,2022-09-12 04:40:00+0000,0,
2022-09-13,101,306,0,2022-09-12 23:16:00+0000,2022-09-13 06:03:00+0000,0,
2022-09-14,122,383,0,2022-09-13 21:23:00+0000,2022-09-14 05:48:00+0000,0,
2022-09-15,92,372,0,2022-09-14 21:51:00+0000,2022-09-15 05:35:00+0000,0,
2022-09-16,118,376,0,2022-09-15 21:49:00+0000,2022-09-16 06:03:00+0000,0,
2022-09-17,157,335,0,2022-09-16 22:18:00+0000,2022-09-17 06:30:00+0000,0,
2022-09-18,174,358,0,2022-09-17 21:25:00+0000,2022-09-18 06:17:00+0000,0,
2022-09-19,145,415,0,2022-09-18 21:01:00+0000,2022-09-19 06:21:00+0000,0,
2022-09-20,67,295,0,2022-09-20 00:05:00+0000,2022-09-20 06:07:00+0000,0,
2022-09-21,94,382,0,2022-09-20 22:04:00+0000,2022-09-21 06:00:00+0000,0,
2022-09-22,0,0,0,2022-09-22 22:00:00+0000,2022-09-22 22:00:00+0000,0,
2022-09-23,123,374,0,2022-09-22 21:38:00+0000,2022-09-23 05:55:00+0000,0,
2022-09-24,73,218,0,2022-09-24 01:01:00+0000,2022-09-24 05:52:00+0000,0,
2022-09-25,152,458,3,2022-09-24 21:18:00+0000,2022-09-25 07:31:00+0000,0,
2022-09-26,116,415,0,2022-09-25 21:11:00+0000,2022-09-26 06:02:00+0000,0,
2022-09-27,86,355,0,2022-09-26 22:50:00+0000,2022-09-27 06:11:00+0000,0,
2022-09-28,79,303,0,2022-09-27 23:30:00+0000,2022-09-28 05:52:00+0000,0,
2022-09-29,132,318,0,2022-09-28 23:05:00+0000,2022-09-29 06:35:00+0000,0,
2022-09-30,144,343,0,2022-09-29 21:27:00+0000,2022-09-30 05:34:00+0000,0,
2022-10-01,127,359,0,2022-09-30 23:15:00+0000,2022-10-01 07:21:00+0000,0,
2022-10-02,50,254,0,2022-10-02 03:15:00+0000,2022-10-02 08:19:00+0000,0,
2022-10-03,263,268,0,2022-10-02 21:11:00+0000,2022-10-03 06:02:00+0000,0,
2022-10-04,105,217,0,2022-10-04 00:28:00+0000,2022-10-04 05:50:00+0000,0,
2022-10-05,83,222,2,2022-10-05 00:50:00+0000,2022-10-05 05:57:00+0000,0,
2022-10-06,0,0,0,2022-10-06 22:00:00+0000,2022-10-06 22:00:00+0000,0,
2022-10-07,118,326,2,2022-10-06 21:47:00+0000,2022-10-07 05:13:00+0000,0,
2022-10-08,101,219,0,2022-10-08 02:26:00+0000,2022-10-08 07:46:00+0000,0,
2022-10-09,63,291,0,2022-10-09 01:41:00+0000,2022-10-09 07:35:00+0000,0,
2022-10-10,135,543,0,2022-10-09 18:29:00+0000,2022-10-10 05:47:00+0000,0,
2022-10-11,78,372,3,2022-10-10 22:06:00+0000,2022-10-11 05:39:00+0000,0,
2022-10-12,153,444,70,2022-10-11 18:51:00+0000,2022-10-12 05:58:00+0000,0,
2022-10-13,80,372,3,2022-10-12 20:57:00+0000,2022-10-13 04:32:00+0000,0,
2022-10-14,149,415,0,2022-10-13 20:21:00+0000,2022-10-14 05:45:00+0000,0,
2022-10-15,46,445,0,2022-10-14 23:59:00+0000,2022-10-15 08:10:00+0000,0,
2022-10-16,124,403,0,2022-10-15 21:18:00+0000,2022-10-16 06:05:00+0000,0,
2022-10-17,136,387,0,2022-10-16 21:02:00+0000,2022-10-17 05:45:00+0000,0,
2022-10-18,86,299,0,2022-10-17 22:13:00+0000,2022-10-18 04:38:00+0000,0,
2022-10-19,0,0,0,2022-10-19 22:00:00+0000,2022-10-19 22:00:00+0000,0,
2022-10-20,83,344,2,2022-10-19 22:09:00+0000,2022-10-20 05:18:00+0000,0,
2022-10-21,167,286,0,2022-10-20 21:59:00+0000,2022-10-21 05:32:00+0000,0,
2022-10-22,0,0,0,2022-10-22 22:00:00+0000,2022-10-22 22:00:00+0000,0,
2022-10-23,127,421,0,2022-10-22 21:33:00+0000,2022-10-23 06:41:00+0000,0,
2022-10-24,77,239,2,2022-10-23 21:58:00+0000,2022-10-24 03:16:00+0000,0,
2022-10-25,120,450,5,2022-10-24 19:52:00+0000,2022-10-25 05:27:00+0000,0,
2022-10-26,93,419,0,2022-10-25 21:57:00+0000,2022-10-26 06:29:00+0000,0,
2022-10-27,124,413,0,2022-10-26 21:47:00+0000,2022-10-27 06:44:00+0000,0,
2022-10-28,138,339,4,2022-10-27 21:59:00+0000,2022-10-28 06:00:00+0000,0,
2022-10-29,146,405,3,2022-10-28 20:55:00+0000,2022-10-29 06:09:00+0000,0,
2022-10-30,137,367,0,2022-10-30 01:06:00+0000,2022-10-30 09:30:00+0000,0,
2022-10-31,83,637,49,2022-10-30 18:53:00+0000,2022-10-31 07:42:00+0000,0,
2022-11-01,0,0,0,2022-11-01 23:00:00+0000,2022-11-01 23:00:00+0000,0,
2022-11-02,113,473,2,2022-11-01 21:27:00+0000,2022-11-02 07:15:00+0000,0,
2022-11-03,38,475,3,2022-11-02 22:33:00+0000,2022-11-03 07:09:00+0000,0,
2022-11-04,161,272,0,2022-11-03 23:16:00+0000,2022-11-04 06:29:00+0000,0,
2022-11-05,110,368,0,2022-11-04 22:32:00+0000,2022-11-05 06:30:00+0000,0,
2022-11-06,139,693,129,2022-11-06 00:49:00+0000,2022-11-06 16:50:00+0000,0,
2022-11-07,130,396,2,2022-11-06 22:15:00+0000,2022-11-07 07:03:00+0000,0,
2022-11-08,214,238,3,2022-11-07 22:10:00+0000,2022-11-08 05:45:00+0000,0,
2022-11-09,213,339,0,2022-11-08 21:54:00+0000,2022-11-09 07:06:00+0000,0,
2022-11-10,140,365,2,2022-11-09 22:43:00+0000,2022-11-10 07:10:00+0000,0,
2022-11-11,117,426,0,2022-11-10 22:17:00+0000,2022-11-11 07:20:00+0000,0,
2022-11-12,212,359,0,2022-11-11 21:53:00+0000,2022-11-12 07:24:00+0000,0,
2022-11-13,111,356,0,2022-11-12 23:24:00+0000,2022-11-13 07:11:00+0000,0,
2022-11-14,141,450,0,2022-11-13 21:52:00+0000,2022-11-14 07:43:00+0000,0,
2022-11-15,0,0,0,2022-11-15 23:00:00+0000,2022-11-15 23:00:00+0000,0,
2022-11-16,79,257,0,2022-11-16 01:30:00+0000,2022-11-16 07:06:00+0000,0,
2022-11-17,73,315,0,2022-11-17 01:02:00+0000,2022-11-17 07:30:00+0000,0,
2022-11-18,140,203,0,2022-11-18 01:34:00+0000,2022-11-18 07:17:00+0000,0,
2022-11-19,67,385,0,2022-11-19 00:20:00+0000,2022-11-19 07:52:00+0000,0,
2022-11-20,161,192,0,2022-11-20 02:07:00+0000,2022-11-20 08:00:00+0000,0,
2022-11-21,84,238,0,2022-11-21 00:43:00+0000,2022-11-21 06:05:00+0000,0,
2022-11-22,90,312,0,2022-11-21 23:51:00+0000,2022-11-22 06:33:00+0000,0,
2022-11-23,105,353,0,2022-11-22 23:40:00+0000,2022-11-23 07:18:00+0000,0,
2022-11-24,155,338,0,2022-11-23 22:47:00+0000,2022-11-24 07:00:00+0000,0,
2022-11-25,111,419,0,2022-11-24 22:49:00+0000,2022-11-25 07:39:00+0000,0,
2022-11-26,20,253,0,2022-11-26 02:48:00+0000,2022-11-26 07:21:00+0000,0,
2022-11-27,125,382,0,2022-11-26 23:43:00+0000,2022-11-27 08:10:00+0000,0,
2022-11-28,92,295,0,2022-11-27 23:23:00+0000,2022-11-28 05:50:00+0000,0,
2022-11-29,124,387,0,2022-11-28 23:08:00+0000,2022-11-29 07:39:00+0000,0,
2022-11-30,158,335,0,2022-11-29 23:00:00+0000,2022-11-30 07:13:00+0000,0,
2022-12-01,195,256,3,2022-11-30 23:21:00+0000,2022-12-01 06:55:00+0000,0,
2022-12-02,103,322,0,2022-12-01 23:56:00+0000,2022-12-02 07:01:00+0000,0,
2022-12-03,51,367,0,2022-12-03 00:24:00+0000,2022-12-03 07:22:00+0000,0,
2022-12-04,113,359,0,2022-12-03 23:25:00+0000,2022-12-04 07:17:00+0000,0,
2022-12-05,174,312,0,2022-12-04 22:04:00+0000,2022-12-05 06:10:00+0000,0,
2022-12-06,163,472,0,2022-12-05 21:56:00+0000,2022-12-06 08:31:00+0000,0,
2022-12-07,138,277,0,2022-12-06 23:10:00+0000,2022-12-07 06:05:00+0000,0,
2022-12-08,109,343,0,2022-12-07 23:53:00+0000,2022-12-08 07:25:00+0000,0,
2022-12-09,124,365,0,2022-12-08 23:23:00+0000,2022-12-09 07:32:00+0000,0,
2022-12-10,122,419,3,2022-12-09 23:24:00+0000,2022-12-10 08:28:00+0000,0,
2022-12-11,130,370,0,2022-12-10 23:09:00+0000,2022-12-11 07:29:00+0000,0,
2022-12-12,84,450,4,2022-12-11 22:21:00+0000,2022-12-12 07:19:00+0000,0,
2022-12-13,135,328,0,2022-12-12 23:47:00+0000,2022-12-13 07:30:00+0000,0,
2022-12-14,170,339,0,2022-12-13 23:11:00+0000,2022-12-14 07:40:00+0000,0,
2022-12-15,210,253,2,2022-12-14 22:44:00+0000,2022-12-15 06:29:00+0000,0,
2022-12-16,249,273,0,2022-12-15 22:20:00+0000,2022-12-16 07:02:00+0000,0,
2022-12-17,101,250,0,2022-12-17 01:08:00+0000,2022-12-17 06:59:00+0000,0,
2022-12-18,100,259,0,2022-12-18 01:59:00+0000,2022-12-18 07:58:00+0000,0,
2022-12-19,76,425,0,2022-12-18 23:01:00+0000,2022-12-19 07:22:00+0000,0,
2022-12-20,134,350,0,2022-12-19 23:10:00+0000,2022-12-20 07:14:00+0000,0,
2022-12-21,153,507,0,2022-12-20 21:20:00+0000,2022-12-21 08:20:00+0000,0,
2022-12-22,94,345,0,2022-12-21 23:50:00+0000,2022-12-22 07:09:00+0000,0,
2022-12-23,108,312,2,2022-12-22 22:29:00+0000,2022-12-23 05:31:00+0000,0,
2022-12-24,0,0,0,2022-12-24 23:00:00+0000,2022-12-24 23:00:00+0000,0,
2022-12-25,0,0,0,2022-12-25 23:00:00+0000,2022-12-25 23:00:00+0000,0,
2022-12-26,0,0,0,2022-12-26 23:00:00+0000,2022-12-26 23:00:00+0000,0,
2022-12-27,0,0,0,2022-12-27 23:00:00+0000,2022-12-27 23:00:00+0000,0,
2022-12-28,105,334,0,2022-12-28 00:06:00+0000,2022-12-28 07:25:00+0000,0,
2022-12-29,95,342,0,2022-12-29 00:07:00+0000,2022-12-29 07:24:00+0000,0,
2022-12-30,99,328,0,2022-12-30 00:08:00+0000,2022-12-30 07:15:00+0000,0,
2022-12-31,216,406,4,2022-12-30 21:37:00+0000,2022-12-31 08:03:00+0000,0,
2023-01-01,0,0,0,2023-01-01 23:00:00+0000,2023-01-01 23:00:00+0000,0,
2023-01-02,125,366,0,2023-01-01 23:14:00+0000,2023-01-02 07:25:00+0000,0,
2023-01-03,70,480,3,2023-01-02 22:17:00+0000,2023-01-03 07:30:00+0000,0,
2023-01-04,149,298,0,2023-01-03 23:48:00+0000,2023-01-04 07:15:00+0000,0,
2023-01-05,0,0,0,2023-01-05 23:00:00+0000,2023-01-05 23:00:00+0000,0,
2023-01-06,0,0,0,2023-01-06 23:00:00+0000,2023-01-06 23:00:00+0000,0,
2023-01-07,0,0,0,2023-01-07 23:00:00+0000,2023-01-07 23:00:00+0000,0,
2023-01-08,147,310,0,2023-01-08 00:06:00+0000,2023-01-08 07:43:00+0000,0,
2023-01-09,46,133,0,2023-01-08 22:55:00+0000,2023-01-09 01:54:00+0000,0,
2023-01-10,0,0,0,2023-01-10 23:00:00+0000,2023-01-10 23:00:00+0000,0,
2023-01-11,0,0,0,2023-01-11 23:00:00+0000,2023-01-11 23:00:00+0000,0,
2023-01-12,176,448,2,2023-01-11 21:36:00+0000,2023-01-12 08:02:00+0000,0,
2023-01-13,93,370,2,2023-01-12 23:38:00+0000,2023-01-13 07:23:00+0000,0,
2023-01-14,172,289,3,2023-01-13 22:31:00+0000,2023-01-14 06:15:00+0000,0,
2023-01-15,150,380,0,2023-01-14 22:38:00+0000,2023-01-15 07:28:00+0000,0,
2023-01-16,184,270,0,2023-01-16 00:07:00+0000,2023-01-16 07:41:00+0000,0,
2023-01-17,0,0,0,2023-01-17 23:00:00+0000,2023-01-17 23:00:00+0000,0,
2023-01-18,72,454,0,2023-01-17 22:55:00+0000,2023-01-18 07:41:00+0000,0,
2023-01-19,168,295,0,2023-01-18 23:31:00+0000,2023-01-19 07:14:00+0000,0,
2023-01-20,195,404,0,2023-01-19 22:01:00+0000,2023-01-20 08:00:00+0000,0,
2023-01-21,0,0,0,2023-01-21 23:00:00+0000,2023-01-21 23:00:00+0000,0,
2023-01-22,129,476,21,2023-01-21 21:56:00+0000,2023-01-22 08:22:00+0000,0,
2023-01-23,0,0,0,2023-01-23 23:00:00+0000,2023-01-23 23:00:00+0000,0,
2023-01-24,72,378,2,2023-01-24 00:05:00+0000,2023-01-24 07:37:00+0000,0,
2023-01-25,163,333,0,2023-01-24 23:09:00+0000,2023-01-25 07:25:00+0000,0,
2023-01-26,126,369,0,2023-01-25 23:54:00+0000,2023-01-26 08:09:00+0000,0,
2023-01-27,106,337,4,2023-01-26 22:38:00+0000,2023-01-27 06:05:00+0000,0,
2023-01-28,0,0,0,2023-01-28 23:00:00+0000,2023-01-28 23:00:00+0000,0,
2023-01-29,169,390,3,2023-01-28 22:08:00+0000,2023-01-29 07:30:00+0000,0,
2023-01-30,0,0,0,2023-01-30 23:00:00+0000,2023-01-30 23:00:00+0000,0,
2023-01-31,122,365,3,2023-01-30 22:49:00+0000,2023-01-31 06:59:00+0000,0,
2023-02-01,184,333,0,2023-01-31 21:27:00+0000,2023-02-01 06:04:00+0000,0,
2023-02-02,0,0,0,2023-02-02 23:00:00+0000,2023-02-02 23:00:00+0000,0,
2023-02-03,0,0,0,2023-02-03 23:00:00+0000,2023-02-03 23:00:00+0000,0,
2023-02-04,0,0,0,2023-02-04 23:00:00+0000,2023-02-04 23:00:00+0000,0,
2023-02-05,0,0,0,2023-02-05 23:00:00+0000,2023-02-05 23:00:00+0000,0,
2023-02-06,0,0,0,2023-02-06 23:00:00+0000,2023-02-06 23:00:00+0000,0,
2023-02-07,0,0,0,2023-02-07 23:00:00+0000,2023-02-07 23:00:00+0000,0,
2023-02-08,0,0,0,2023-02-08 23:00:00+0000,2023-02-08 23:00:00+0000,0,
2023-02-09,0,0,0,2023-02-09 23:00:00+0000,2023-02-09 23:00:00+0000,0,
2023-02-10,0,0,0,2023-02-10 23:00:00+0000,2023-02-10 23:00:00+0000,0,
2023-02-11,0,0,0,2023-02-11 23:00:00+0000,2023-02-11 23:00:00+0000,0,
2023-02-12,0,0,0,2023-02-12 23:00:00+0000,2023-02-12 23:00:00+0000,0,
2023-02-13,0,0,0,2023-02-13 23:00:00+0000,2023-02-13 23:00:00+0000,0,
2023-02-14,198,416,65,2023-02-13 19:34:00+0000,2023-02-14 06:53:00+0000,0,
2023-02-15,207,352,2,2023-02-14 21:26:00+0000,2023-02-15 06:47:00+0000,0,
2023-02-16,156,406,0,2023-02-15 22:09:00+0000,2023-02-16 07:31:00+0000,0,
2023-02-17,122,387,0,2023-02-16 22:50:00+0000,2023-02-17 07:19:00+0000,0,
2023-02-18,125,260,0,2023-02-17 22:57:00+0000,2023-02-18 05:22:00+0000,0,
2023-02-19,0,0,0,2023-02-19 23:00:00+0000,2023-02-19 23:00:00+0000,0,
2023-02-20,95,320,0,2023-02-19 23:07:00+0000,2023-02-20 06:02:00+0000,0,
2023-02-21,130,377,0,2023-02-20 22:36:00+0000,2023-02-21 07:03:00+0000,0,
2023-02-22,161,334,0,2023-02-21 23:01:00+0000,2023-02-22 07:16:00+0000,0,
2023-02-23,0,0,0,2023-02-23 23:00:00+0000,2023-02-23 23:00:00+0000,0,
2023-02-24,63,123,0,2023-02-23 21:46:00+0000,2023-02-24 00:52:00+0000,0,
2023-02-25,182,758,52,2023-02-24 23:14:00+0000,2023-02-25 15:46:00+0000,0,
2023-02-26,0,0,0,2023-02-26 23:00:00+0000,2023-02-26 23:00:00+0000,0,
2023-02-27,0,0,0,2023-02-27 23:00:00+0000,2023-02-27 23:00:00+0000,0,
2023-02-28,0,0,0,2023-02-28 23:00:00+0000,2023-02-28 23:00:00+0000,0,
2023-03-01,0,0,0,2023-03-01 23:00:00+0000,2023-03-01 23:00:00+0000,0,
2023-03-02,0,0,0,2023-03-02 23:00:00+0000,2023-03-02 23:00:00+0000,0,
2023-03-03,0,0,0,2023-03-03 23:00:00+0000,2023-03-03 23:00:00+0000,0,
2023-03-04,0,0,0,2023-03-04 23:00:00+0000,2023-03-04 23:00:00+0000,0,
2023-03-07,0,0,0,2023-03-07 23:00:00+0000,2023-03-07 23:00:00+0000,0,
2023-03-08,0,0,0,2023-03-08 23:00:00+0000,2023-03-08 23:00:00+0000,0,
2023-03-09,134,330,0,2023-03-08 22:26:00+0000,2023-03-09 06:10:00+0000,0,
2023-03-10,144,348,2,2023-03-09 22:47:00+0000,2023-03-10 07:01:00+0000,0,
2023-03-11,45,213,0,2023-03-11 02:53:00+0000,2023-03-11 07:11:00+0000,0,
2023-03-12,202,312,0,2023-03-11 22:21:00+0000,2023-03-12 06:55:00+0000,0,
2023-03-13,190,350,13,2023-03-12 20:53:00+0000,2023-03-13 06:06:00+0000,0,
2023-03-14,97,343,0,2023-03-13 22:46:00+0000,2023-03-14 06:06:00+0000,0,
2023-03-15,150,408,0,2023-03-14 21:37:00+0000,2023-03-15 06:55:00+0000,0,
2023-03-16,114,307,0,2023-03-15 23:23:00+0000,2023-03-16 06:24:00+0000,0,
2023-03-17,140,263,0,2023-03-17 00:16:00+0000,2023-03-17 06:59:00+0000,0,
2023-03-18,175,435,10,2023-03-17 20:03:00+0000,2023-03-18 06:23:00+0000,0,
2023-03-19,224,334,3,2023-03-18 21:43:00+0000,2023-03-19 07:04:00+0000,0,
2023-03-20,132,346,0,2023-03-19 22:17:00+0000,2023-03-20 06:15:00+0000,0,
2023-03-21,148,311,2,2023-03-20 23:25:00+0000,2023-03-21 07:06:00+0000,0,
2023-03-22,0,0,0,2023-03-22 23:00:00+0000,2023-03-22 23:00:00+0000,0,
2023-03-23,172,258,0,2023-03-22 22:40:00+0000,2023-03-23 05:50:00+0000,0,
2023-03-24,0,0,0,2023-03-24 23:00:00+0000,2023-03-24 23:00:00+0000,0,
2023-03-25,0,0,0,2023-03-25 23:00:00+0000,2023-03-25 23:00:00+0000,0,
2023-03-26,179,364,4,2023-03-25 22:12:00+0000,2023-03-26 07:19:00+0000,0,
2023-03-27,179,309,2,2023-03-26 22:14:00+0000,2023-03-27 06:24:00+0000,0,
2023-03-28,163,331,0,2023-03-27 22:45:00+0000,2023-03-28 06:59:00+0000,0,
2023-03-29,125,425,4,2023-03-28 21:35:00+0000,2023-03-29 06:49:00+0000,0,
2023-03-30,115,329,0,2023-03-29 22:13:00+0000,2023-03-30 05:37:00+0000,0,
2023-03-31,200,461,0,2023-03-30 19:53:00+0000,2023-03-31 06:54:00+0000,0,
2023-04-01,0,0,0,2023-04-01 22:00:00+0000,2023-04-01 22:00:00+0000,0,
2023-04-02,178,336,0,2023-04-01 22:39:00+0000,2023-04-02 07:13:00+0000,0,
2023-04-03,123,271,0,2023-04-02 23:41:00+0000,2023-04-03 06:15:00+0000,0,
2023-04-04,151,216,0,2023-04-03 21:15:00+0000,2023-04-04 03:22:00+0000,0,
2023-04-05,177,305,0,2023-04-04 21:44:00+0000,2023-04-05 05:46:00+0000,0,
2023-04-06,138,264,0,2023-04-05 22:35:00+0000,2023-04-06 05:17:00+0000,0,
2023-04-07,0,0,0,2023-04-07 22:00:00+0000,2023-04-07 22:00:00+0000,0,
2023-04-08,0,0,0,2023-04-08 22:00:00+0000,2023-04-08 22:00:00+0000,0,
2023-04-09,0,0,0,2023-04-09 22:00:00+0000,2023-04-09 22:00:00+0000,0,
2023-04-10,0,0,0,2023-04-10 22:00:00+0000,2023-04-10 22:00:00+0000,0,
2023-04-11,0,0,0,2023-04-11 22:00:00+0000,2023-04-11 22:00:00+0000,0,
2023-04-12,165,292,0,2023-04-11 22:36:00+0000,2023-04-12 06:13:00+0000,0,
2023-04-13,60,411,0,2023-04-12 22:10:00+0000,2023-04-13 06:01:00+0000,0,
2023-04-14,76,196,0,2023-04-14 01:23:00+0000,2023-04-14 05:55:00+0000,0,
2023-04-15,88,286,0,2023-04-15 00:22:00+0000,2023-04-15 06:36:00+0000,0,
2023-04-16,145,300,0,2023-04-15 21:46:00+0000,2023-04-16 05:11:00+0000,0,
2023-04-17,156,296,0,2023-04-16 21:57:00+0000,2023-04-17 05:29:00+0000,0,
2023-04-18,130,271,0,2023-04-17 23:17:00+0000,2023-04-18 05:58:00+0000,0,
2023-04-19,0,0,0,2023-04-19 22:00:00+0000,2023-04-19 22:00:00+0000,0,
2023-04-20,142,318,0,2023-04-19 21:52:00+0000,2023-04-20 05:32:00+0000,0,
2023-04-21,198,323,0,2023-04-20 22:09:00+0000,2023-04-21 06:50:00+0000,0,
2023-04-22,0,0,0,2023-04-22 22:00:00+0000,2023-04-22 22:00:00+0000,0,
2023-04-23,278,233,0,2023-04-22 22:15:00+0000,2023-04-23 06:46:00+0000,0,
2023-04-24,198,298,0,2023-04-23 22:19:00+0000,2023-04-24 06:35:00+0000,0,
2023-04-25,84,373,3,2023-04-24 21:32:00+0000,2023-04-25 05:12:00+0000,0,
2023-04-26,252,367,24,2023-04-25 19:32:00+0000,2023-04-26 06:15:00+0000,0,
2023-04-27,72,358,0,2023-04-26 21:24:00+0000,2023-04-27 04:34:00+0000,0,
2023-04-28,0,0,0,2023-04-28 22:00:00+0000,2023-04-28 22:00:00+0000,0,
2023-04-29,90,344,17,2023-04-29 00:02:00+0000,2023-04-29 07:33:00+0000,0,
2023-04-30,0,0,0,2023-04-30 22:00:00+0000,2023-04-30 22:00:00+0000,0,
2023-05-01,97,329,0,2023-04-30 22:38:00+0000,2023-05-01 05:44:00+0000,0,
2023-05-02,154,325,0,2023-05-01 21:17:00+0000,2023-05-02 05:16:00+0000,0,
2023-05-03,105,432,0,2023-05-02 22:18:00+0000,2023-05-03 07:15:00+0000,0,
2023-05-04,21,275,0,2023-05-04 00:05:00+0000,2023-05-04 05:01:00+0000,0,
2023-05-05,115,294,0,2023-05-04 23:05:00+0000,2023-05-05 05:54:00+0000,0,
2023-05-06,166,388,2,2023-05-05 21:40:00+0000,2023-05-06 06:56:00+0000,0,
