,steps,heart_rate,raw_intensity,feeling_rate,time_of_day
1673,39,90.34,18.62,2,3
1674,176,102.08,32.08,2,3
1675,168,86.18,24.53,2,3
1676,0,80.53,19.77,2,3
1677,18,80.81,22.47,2,4
1678,100,91.53,32.28,2,4
1679,0,105.17,16.0,2,4
1680,1826,96.0,68.78,2,4
1681,1651,83.03,47.95,2,5
1682,1496,82.82,66.38,2,5
1683,0,80.0,16.36,2,2
1684,640,82.15,37.69,2,2
1685,221,82.93,29.54,2,3
1686,1020,83.3,41.22,2,3
1687,0,80.0,29.33,2,3
1688,150,81.67,23.83,2,3
1689,0,91.93,18.57,2,3
1690,0,112.0,30.25,2,4
1691,0,114.5,11.95,2,4
1692,126,84.72,26.87,2,4
1693,0,80.0,24.25,2,4
1694,152,82.69,34.61,2,4
1695,133,83.33,22.95,2,4
1696,64,88.46,26.58,2,4
1697,61,88.0,35.68,2,4
1698,0,80.87,21.12,2,5
1699,1742,81.33,62.03,2,5
1700,2971,93.54,83.73,3,5
1701,334,86.21,35.32,3,5
1702,790,85.95,46.75,3,6
1703,41,93.14,32.07,3,6
1704,0,88.12,15.88,3,6
1705,0,87.56,20.56,3,6
1706,0,93.33,42.33,3,1
1707,10,83.0,22.71,3,2
1708,943,83.54,45.12,3,2
1709,1197,82.2,44.45,3,3
1710,40,82.14,24.0,3,3
1711,191,81.81,24.54,3,3
1712,92,86.37,30.57,3,3
1713,20,81.95,22.51,3,4
1714,914,81.21,45.98,3,4
1715,1017,89.88,43.98,3,4
1716,922,96.13,39.87,3,5
1717,77,93.93,23.17,3,5
1718,15,108.17,23.14,3,5
1719,307,92.0,52.32,3,3
1720,1416,82.46,52.25,3,3
1721,410,87.84,43.88,3,3
1722,3337,85.6,79.8,3,4
1723,470,92.44,38.92,3,4
1724,36,92.28,20.62,3,4
1725,0,97.5,20.9,3,4
1726,0,88.27,23.15,3,5
1727,77,102.48,18.13,3,5
1728,94,93.0,27.17,3,5
1729,13,88.68,20.0,3,5
1730,689,84.74,41.17,3,6
1731,632,81.59,36.67,3,6
1732,0,80.68,15.46,3,6
1733,49,87.53,26.86,3,6
1734,0,83.33,27.33,3,1
1735,0,112.0,49.0,3,2
1736,52,97.66,29.12,3,3
1737,160,106.16,28.78,1,3
1738,0,82.3,25.58,1,3
1739,20,80.72,28.37,1,4
1740,0,89.07,27.95,1,4
1741,99,83.02,29.83,1,4
1742,0,91.53,19.17,1,4
1743,1503,100.31,59.93,1,5
1744,935,90.27,37.48,1,5
1745,78,82.18,32.87,1,5
1746,0,80.0,14.0,1,5
1747,0,80.0,15.0,1,3
1748,71,81.47,22.0,1,4
1749,0,82.83,22.58,1,4
1750,0,81.6,26.78,1,4
1751,0,83.05,22.17,1,4
1752,196,88.5,30.19,1,5
1753,0,80.27,28.78,1,5
1754,0,81.83,19.62,1,5
1755,0,82.0,18.82,1,5
1756,0,80.56,21.06,1,6
1757,42,88.0,29.92,1,6
1758,12,88.2,18.62,1,6
1759,69,84.62,28.76,1,6
1760,411,93.19,58.4,1,2
1761,377,85.96,43.32,1,3
1762,0,82.1,22.13,1,3
1763,1462,82.87,56.22,1,3
1764,0,80.67,21.83,1,3
1765,0,81.25,48.93,1,4
1766,124,87.77,33.43,1,4
1767,125,86.38,26.77,1,4
1768,38,81.17,22.4,1,4
1769,0,84.28,23.4,1,5
1770,39,83.29,28.3,1,5
1771,0,84.93,24.38,1,5
1772,133,83.81,28.37,1,5
1773,0,84.74,17.93,1,6
1774,0,82.53,17.04,1,6
1775,72,86.64,19.47,1,6
1776,67,84.41,25.68,1,6
1777,82,93.43,24.13,1,1
1778,0,113.56,17.28,1,1
1779,0,112.0,56.0,1,2
1780,34,82.29,25.3,1,3
1781,0,81.2,18.48,1,3
1782,93,81.89,21.93,1,4
1783,1268,84.21,52.78,1,4
1784,35,89.9,22.25,1,4
1785,50,85.61,24.02,1,4
1786,133,82.96,26.32,1,5
1787,512,82.29,29.1,2,5
1788,0,80.0,20.83,2,5
1789,0,81.03,16.67,2,5
1790,117,85.78,27.26,2,6
1791,63,84.0,23.91,2,6
1792,67,85.58,30.95,2,6
1793,0,112.0,53.0,2,5
1794,0,80.0,15.6,2,2
1795,67,88.84,27.2,2,3
1796,74,94.16,25.79,2,3
1797,28,104.4,40.71,2,3
1798,40,84.96,18.28,2,3
1799,0,80.83,16.98,2,4
1800,0,81.0,14.63,2,4
1801,0,81.37,19.78,2,4
1802,0,83.8,20.28,2,4
1803,174,85.38,29.83,1,5
1804,175,81.45,30.81,1,5
1805,67,82.06,33.4,1,4
1806,75,80.65,22.17,1,4
1807,11,91.08,17.87,1,5
1808,28,81.93,27.18,1,5
1809,120,86.15,26.48,1,5
1810,37,82.62,24.38,1,5
1811,25,83.89,29.85,1,6
1812,44,81.89,25.78,1,6
1813,33,82.82,21.53,1,6
1814,60,82.81,22.18,1,6
1815,49,82.0,16.83,1,1
1816,67,96.0,44.12,1,1
1817,0,80.42,18.92,1,3
1818,87,82.47,29.75,1,3
1819,155,83.16,30.25,1,3
1820,149,86.47,31.08,1,3
1821,45,89.31,19.63,1,4
1822,160,84.88,24.67,1,4
1823,147,84.19,23.0,1,4
1824,0,88.26,18.9,1,4
1825,27,100.36,24.45,1,5
1826,90,83.52,25.57,1,5
1827,134,82.9,29.4,1,5
1828,29,86.31,30.92,1,5
1829,0,81.13,28.55,1,6
1830,82,83.78,28.62,2,6
1831,0,80.93,17.7,2,6
1832,24,85.24,25.68,2,6
1833,45,83.28,21.88,2,1
1834,0,112.0,6.0,2,1
1835,180,85.67,33.92,2,3
1836,103,83.08,22.33,2,3
1837,177,83.53,25.3,2,4
1838,0,80.17,21.69,2,4
1839,0,80.7,21.17,2,4
1840,92,83.56,36.3,2,4
1841,75,81.19,25.44,2,5
1842,0,81.23,25.35,2,5
1843,76,81.89,24.34,2,5
1844,0,85.77,27.23,2,5
1845,0,81.83,18.83,2,6
1846,0,80.43,19.95,2,6
1847,11,84.68,22.52,2,6
1848,0,81.83,14.35,2,6
1849,99,82.8,40.19,2,1
1850,0,112.0,53.0,2,2
1851,0,108.17,57.83,2,3
1852,63,83.88,31.63,2,3
1853,0,88.43,27.32,2,3
1854,0,82.73,20.38,2,4
1855,117,81.92,25.35,2,4
1856,47,93.17,21.07,2,4
1857,0,94.67,22.13,2,4
1858,70,85.74,28.37,2,5
1859,78,89.41,22.95,2,5
1860,0,90.36,20.68,2,5
1861,0,80.0,39.67,2,6
1862,36,89.55,24.17,2,6
1863,0,80.0,47.0,2,6
1864,0,112.0,54.0,2,2
1865,168,100.46,33.33,2,3
1866,38,91.69,20.23,1,3
1867,0,92.04,18.88,1,3
1868,30,100.66,22.26,1,4
1869,60,83.4,37.38,1,4
1870,689,83.44,41.52,1,4
1871,0,85.58,23.65,1,5
1872,0,83.05,24.61,1,5
1873,27,83.82,30.05,1,5
1874,42,81.94,30.66,1,5
1875,0,96.44,20.72,1,5
1876,0,80.17,20.2,1,6
1877,65,81.31,20.35,1,6
1878,60,96.83,23.2,1,6
1879,57,92.9,23.06,1,3
1880,137,96.87,22.08,1,3
1881,4326,92.0,106.57,1,3
1882,1132,95.44,54.37,1,4
1883,0,102.93,19.44,1,4
1884,0,121.0,17.0,1,4
1885,0,80.0,19.05,1,5
1886,0,80.52,20.5,1,6
1887,0,81.69,12.31,1,6
1888,0,93.13,24.18,1,6
1889,0,106.0,20.0,1,6
1890,0,93.09,20.18,1,3
1891,147,84.19,35.23,1,3
1892,55,86.7,30.75,1,3
1893,76,103.82,21.63,1,4
1894,37,102.75,24.15,1,4
1895,0,93.77,29.42,1,4
1896,90,88.19,32.37,1,4
1897,2322,82.18,69.32,1,5
1898,848,81.39,45.52,1,5
1899,118,92.15,27.6,1,5
1900,17,86.56,24.84,1,5
1901,0,83.71,23.57,1,6
1902,18,80.0,22.88,1,6
1903,30,115.5,58.25,1,2
1904,562,82.43,38.32,1,2
1905,1014,84.76,52.87,1,3
1906,829,82.47,46.88,1,3
1907,49,96.5,42.1,1,3
1908,106,83.69,34.25,1,4
1909,294,82.96,32.81,1,4
1910,393,83.57,36.97,1,5
1911,446,87.16,47.35,1,5
1912,387,82.67,41.07,1,5
1913,258,84.62,26.25,1,5
1914,289,84.26,39.18,1,6
1915,168,82.82,36.53,1,6
1916,116,82.67,30.08,1,6
1917,0,80.0,18.62,1,4
1918,0,86.93,23.89,1,4
1919,77,84.21,28.53,1,4
1920,26,82.67,23.93,1,5
1921,13,80.0,55.5,1,5
1922,772,89.65,44.86,1,3
1923,46,95.03,21.33,1,3
1924,63,110.93,29.67,1,4
1925,33,80.54,20.45,1,4
1926,0,83.27,23.35,1,4
1927,130,83.89,30.07,1,4
1928,262,86.26,37.08,1,5
1929,842,81.45,39.13,1,5
1930,103,81.44,25.77,1,5
1931,1067,83.85,44.8,1,5
1932,2524,86.89,66.93,1,6
1933,348,82.73,30.35,1,6
1934,562,90.67,74.67,1,6
1935,0,102.33,27.44,1,2
1936,0,81.05,26.83,1,3
1937,1094,83.39,52.13,1,3
1938,360,85.37,34.33,1,3
1939,0,82.47,23.3,1,3
1940,17,87.9,29.98,1,4
1941,44,84.48,26.5,1,4
1942,56,88.89,29.28,1,4
1943,26,81.83,19.92,1,4
1944,0,80.0,26.42,1,5
1945,29,82.25,24.88,1,5
1946,92,88.86,33.1,1,5
1947,0,82.88,23.02,1,5
1948,101,81.32,26.17,1,6
1949,0,91.37,20.63,1,6
1950,0,96.83,19.38,1,6
1951,0,84.33,27.29,1,6
1952,0,112.0,28.0,1,2
1953,0,112.0,7.0,1,3
1954,0,115.6,29.0,1,3
1955,0,87.33,19.33,1,3
1956,0,87.33,36.0,1,4
1957,27,82.84,25.12,2,4
1958,70,81.35,26.7,2,4
1959,11,86.69,28.14,2,4
1960,0,86.77,12.23,2,2
1961,630,91.09,36.22,2,2
1962,1059,82.36,67.0,2,3
1963,0,80.0,26.17,2,5
1964,953,92.0,97.62,2,5
1965,1938,94.08,67.27,2,6
1966,1427,84.63,55.1,2,6
1967,42,82.28,24.6,2,6
1968,0,88.91,30.91,2,6
1969,0,119.56,23.44,2,1
1970,0,112.0,62.0,2,2
1971,0,84.09,24.36,2,2
1972,202,82.85,30.46,2,3
1973,97,83.85,34.41,2,3
1974,0,82.9,27.97,2,3
1975,118,88.19,27.32,2,3
1976,0,82.67,26.27,2,4
1977,0,80.97,26.32,2,4
1978,85,84.65,30.13,2,4
1979,17,80.62,25.47,2,4
1980,2036,91.0,71.6,2,5
1981,3836,88.0,98.27,2,5
1982,336,84.13,39.22,2,5
1983,0,80.0,11.45,2,5
1984,0,110.1,16.25,2,6
1985,0,115.66,16.47,2,6
1986,0,107.55,22.27,2,6
1987,0,112.0,28.33,2,6
1988,11,91.43,47.88,2,6
1989,0,112.0,8.0,2,1
1990,18,104.0,67.56,2,2
1991,0,80.77,19.38,2,5
1992,157,91.38,39.73,2,6
1993,34,81.3,15.64,2,6
1994,687,88.35,45.67,2,6
1995,0,96.0,16.22,2,6
1996,837,80.56,51.52,2,4
1997,1354,101.95,52.32,2,5
1998,2765,84.0,77.2,2,5
1999,57,84.17,24.79,2,5
2000,0,85.24,21.41,2,6
2001,0,85.46,27.79,2,3
2002,297,81.67,37.98,2,3
2003,88,83.5,27.25,2,3
2004,0,80.0,22.5,2,4
2005,28,93.19,22.39,2,5
2006,0,114.7,17.35,2,5
2007,3165,108.74,82.7,2,5
2008,1556,80.59,70.22,2,6
2009,20,81.25,26.5,2,5
2010,10,85.65,25.47,2,5
2011,237,84.84,42.23,2,6
2012,43,81.43,28.53,2,6
2013,21,81.62,19.78,2,6
2014,0,108.44,10.47,2,6
2015,70,107.84,20.43,2,1
2016,0,112.0,55.0,2,2
2017,0,112.0,2.0,2,3
2018,60,85.13,25.42,2,3
2019,688,83.73,42.18,2,3
2020,2857,94.32,66.32,2,3
2021,59,90.07,30.58,2,4
2022,38,84.74,28.53,2,4
2023,0,93.93,24.04,2,4
2024,140,87.73,28.87,3,4
2025,0,87.05,21.98,3,5
2026,0,83.97,23.1,3,5
2027,76,82.87,27.05,3,5
2028,17,81.24,26.27,3,5
2029,80,82.93,20.5,1,6
2030,0,82.27,13.45,1,6
2031,0,82.8,17.93,1,6
2032,0,114.53,15.24,1,6
2033,0,90.45,29.67,1,2
2034,0,105.57,13.97,1,3
2035,0,110.2,16.73,1,3
2036,108,82.0,29.02,1,3
2037,31,89.24,22.63,1,3
2038,0,82.95,21.64,1,4
2039,0,96.59,21.06,1,4
2040,60,89.83,35.73,3,3
2041,551,82.2,63.83,3,3
2042,28,84.76,32.02,3,4
2043,99,103.38,31.52,2,4
2044,1972,86.86,64.88,2,4
2045,3394,86.4,72.58,3,4
2046,2231,88.18,61.55,3,5
2047,0,80.83,38.08,3,5
2048,3230,85.0,84.57,3,5
2049,3014,83.84,65.47,3,5
2050,0,80.67,38.6,3,6
2051,11,80.0,41.23,1,6
2052,0,86.4,64.8,1,6
2053,0,112.0,15.33,1,2
2054,10,109.33,50.33,1,2
2055,0,81.07,46.25,1,2
2056,19,85.24,34.83,1,2
2057,269,85.81,45.66,1,3
2058,1921,91.69,70.42,1,3
2059,443,85.21,39.07,1,3
2060,468,85.05,42.93,2,3
2061,374,85.22,47.87,2,4
2062,952,83.2,55.67,2,4
2063,74,81.85,29.93,2,4
2064,352,84.84,34.4,2,4
2065,1362,84.27,49.18,2,5
2066,13,81.24,35.98,2,5
2067,74,93.78,25.68,2,5
2068,48,93.82,38.25,1,5
2069,0,112.0,16.0,1,6
2070,0,112.0,18.0,1,6
2071,0,112.0,22.0,1,2
2072,0,112.0,7.0,1,2
2073,1539,94.27,69.8,1,2
2074,1385,85.55,65.42,1,2
2075,435,89.33,47.58,1,3
2076,596,93.21,50.42,1,3
2077,227,85.39,39.47,1,3
2078,1493,82.44,60.25,1,3
2079,54,87.53,38.49,1,4
2080,1354,84.38,50.6,1,4
2081,1154,83.72,52.4,1,4
2082,1197,84.32,64.53,1,4
2083,22,84.83,33.6,1,5
2084,12,103.49,21.03,1,5
2085,14,106.75,34.52,1,5
2086,104,89.48,57.53,1,5
2087,46,93.33,44.68,1,6
2088,0,112.0,9.75,1,6
2089,0,112.0,19.0,1,2
2090,0,112.0,18.0,1,2
2091,670,95.39,57.88,1,2
2092,223,87.47,52.93,1,2
2093,1385,83.46,52.72,1,3
2094,965,82.36,40.42,1,3
2095,840,85.62,43.7,1,3
2096,187,84.9,41.12,1,3
2097,1196,81.59,49.23,1,4
2098,1335,82.95,48.47,1,4
2099,124,96.0,52.64,1,4
2100,0,112.0,3.0,1,4
2101,11,86.21,20.59,1,5
2102,2369,87.31,64.4,1,5
2103,1172,91.58,45.8,1,5
2104,0,110.93,18.96,1,5
2105,0,108.88,23.49,1,6
2106,0,86.4,35.0,1,6
2107,0,112.0,23.0,1,2
2108,1139,109.33,81.08,1,2
2109,335,85.82,38.48,1,2
2110,793,91.29,56.0,1,2
2111,854,84.76,45.38,1,3
2112,592,85.26,43.77,1,3
2113,2020,85.12,67.33,1,3
2114,152,91.92,26.21,1,3
2115,99,90.5,39.46,1,4
2116,1807,88.86,51.17,1,4
2117,1456,90.67,60.3,2,4
2118,1263,82.55,48.92,2,4
2119,2004,94.22,78.6,2,5
2120,1066,101.67,43.45,2,5
2121,10,103.77,30.12,2,5
2122,0,94.67,33.68,2,5
2123,17,113.04,20.32,2,6
2124,0,115.5,17.17,2,6
2125,0,112.0,19.0,2,6
2126,0,112.0,19.0,2,2
2127,0,112.0,17.0,2,2
2128,0,112.0,28.5,2,2
2129,1369,93.82,72.83,2,3
2130,370,84.84,46.19,2,3
2131,709,89.95,43.68,2,3
2132,867,88.44,59.08,2,3
2133,662,88.98,43.18,2,4
2134,689,85.94,48.98,2,4
2135,1319,90.88,50.9,2,4
2136,451,80.5,54.37,1,4
2137,891,85.81,46.13,1,5
2138,11,80.9,41.58,1,5
2139,47,81.96,49.7,1,5
2140,778,83.91,39.25,1,5
2141,612,84.0,77.58,1,6
2142,0,112.0,13.5,1,6
2143,0,112.0,2.0,2,6
2144,0,112.0,19.0,2,2
2145,0,112.0,20.0,2,2
2146,14,91.29,22.61,2,2
2147,248,91.67,44.42,2,3
2148,1481,89.41,62.3,2,3
2149,1495,89.04,53.68,2,3
2150,1144,88.21,59.33,2,3
2151,50,97.72,25.48,2,4
2152,0,97.33,26.13,2,4
2153,827,88.93,47.78,2,4
2154,2018,88.62,57.03,2,4
2155,2796,89.41,74.98,2,5
2156,1379,103.06,46.13,2,5
2157,0,83.87,34.47,2,5
2158,24,84.62,40.82,2,5
2159,19,80.55,33.5,2,6
2160,36,83.56,35.32,1,6
2161,0,112.0,26.5,1,2
2162,0,112.0,2.5,1,3
2163,1412,87.81,62.0,1,3
2164,36,86.95,43.07,1,4
2165,628,88.56,43.9,1,4
2166,178,85.76,33.4,1,4
2167,84,84.39,34.92,1,4
2168,396,88.74,50.4,1,5
2169,227,82.8,32.53,1,5
2170,0,107.92,16.4,1,5
2171,0,112.0,3.0,1,5
2172,0,112.0,15.0,1,6
2173,0,112.0,23.0,1,2
2174,0,112.0,7.0,1,2
2175,0,112.0,18.25,1,2
2176,0,112.0,19.0,1,3
2177,2167,100.21,81.82,1,3
2178,975,89.71,55.23,1,3
2179,771,84.32,52.47,1,3
2180,427,84.33,49.02,1,4
2181,1135,84.06,44.8,1,4
2182,1592,95.6,53.82,1,4
2183,2298,85.66,62.62,1,4
2184,1429,93.67,49.87,2,5
2185,199,98.43,31.52,2,5
2186,154,84.43,39.75,2,5
2187,96,91.82,34.42,2,5
2188,75,101.89,27.08,2,6
2189,0,80.0,36.4,2,6
2190,0,114.5,17.0,2,2
2191,1260,90.45,56.55,2,2
2192,458,83.32,35.92,2,2
2193,491,86.19,42.42,2,3
2194,624,89.78,49.47,2,3
2195,612,87.0,51.97,2,3
2196,2487,94.48,69.92,2,3
2197,170,99.06,30.68,2,4
2198,425,110.68,33.27,2,4
2199,2113,83.33,61.1,2,4
2200,1245,94.6,44.57,2,4
2201,0,86.43,26.68,2,5
2202,62,103.31,21.23,2,5
2203,0,92.2,23.45,2,5
2204,0,80.0,29.35,2,5
2205,15,104.0,25.6,2,6
2206,0,116.5,23.5,2,6
2207,680,115.5,104.27,3,2
2208,1130,85.67,52.55,3,2
2209,802,89.21,52.38,3,2
2210,1153,87.23,54.23,3,3
2211,810,85.05,44.0,3,3
2212,34,80.0,24.72,3,3
2213,2247,86.0,74.22,3,3
2214,0,89.08,33.1,3,4
2215,29,91.35,37.24,3,4
2216,0,81.07,43.93,3,4
2217,1320,88.0,66.78,3,4
2218,14,82.07,24.5,3,5
2219,59,81.32,40.5,3,5
2220,11,81.76,39.28,3,5
2221,45,81.89,45.62,2,5
2222,20,95.24,21.94,2,6
2223,0,115.0,31.6,2,6
2224,0,112.0,16.33,2,2
2225,1242,96.89,67.84,2,2
2226,1382,85.0,60.17,2,2
2227,240,83.33,36.63,2,2
2228,1484,90.29,63.43,2,3
2229,903,85.86,49.83,2,3
2230,1947,83.49,57.17,2,3
2231,525,103.77,37.62,2,3
2232,0,119.38,25.88,2,4
2233,0,83.4,44.13,2,4
2234,117,86.23,54.75,2,4
2235,1300,88.46,57.97,2,4
2236,16,82.76,48.23,2,5
2237,11,84.61,48.05,2,5
2238,51,88.11,45.43,2,5
2239,2225,96.67,62.07,2,5
2240,0,102.5,23.25,2,6
2241,0,112.0,14.0,2,6
2242,0,112.0,20.0,2,1
2243,0,112.0,25.0,2,2
2244,0,112.0,36.67,2,2
2245,0,112.0,23.73,2,2
2246,169,100.82,63.82,2,3
2247,1477,85.76,60.0,2,3
2248,417,85.81,57.73,2,3
2249,1952,89.9,66.95,2,3
2250,17,81.36,18.14,2,4
2251,77,90.96,33.85,2,4
2252,2677,87.11,79.38,2,4
2253,1896,98.87,50.88,2,4
2254,240,104.21,45.19,2,5
2255,1276,85.94,52.46,2,5
2256,0,80.53,25.7,2,5
2257,62,92.29,22.35,2,5
2258,12,93.46,24.15,2,6
2259,3908,92.0,90.33,2,6
2260,0,112.0,1.5,2,6
2261,0,112.0,23.0,2,2
2262,0,112.0,52.0,2,2
2263,0,112.0,9.5,2,3
2264,0,112.0,11.5,2,3
2265,0,112.0,12.0,2,3
2266,11,86.64,46.35,2,3
2267,42,82.38,48.93,2,4
2268,0,105.91,23.69,2,4
2269,0,112.0,11.33,2,4
2270,1061,86.77,52.25,2,4
2271,805,88.89,59.5,2,5
2272,47,104.46,32.5,2,5
2273,0,83.43,28.92,2,5
2274,34,93.31,25.8,2,5
2275,13,80.52,31.47,2,6
2276,0,82.33,12.78,2,6
2277,0,112.0,5.33,2,6
2278,0,112.0,25.5,1,2
2279,0,112.0,11.0,1,2
2280,0,112.0,42.2,1,2
2281,0,80.7,39.7,1,3
2282,102,85.42,46.07,1,3
2283,41,83.65,49.08,1,3
2284,94,87.02,43.63,1,3
2285,26,82.95,37.17,1,4
2286,883,84.54,61.67,1,4
2287,931,83.02,40.43,1,4
2288,2493,85.68,79.45,1,4
2289,1912,83.03,64.95,1,5
2290,1283,81.13,43.1,1,5
2291,2934,82.93,78.47,1,5
2292,28,112.0,17.32,1,5
2293,0,82.0,41.62,1,6
2294,0,114.0,13.8,1,6
2295,0,112.0,23.5,2,2
2296,0,112.0,16.0,2,2
2297,43,101.5,46.73,2,2
2298,179,86.13,53.48,2,3
2299,33,81.55,49.07,2,3
2300,1156,90.06,55.12,2,3
2301,1408,84.13,50.93,2,3
2302,158,85.96,39.13,2,4
2303,183,91.81,48.37,2,4
2304,92,83.92,48.58,2,4
2305,1658,85.29,59.12,2,4
2306,1902,82.74,53.15,2,5
2307,1269,91.88,49.75,2,5
2308,1735,88.72,62.92,2,5
2309,1544,103.33,53.64,2,5
2310,0,112.0,9.0,2,6
2311,0,112.0,6.75,2,6
2312,0,112.0,24.0,2,6
2313,0,112.0,23.5,2,2
2314,0,112.0,23.0,2,2
2315,0,112.0,22.0,2,2
2316,0,112.0,46.0,2,2
2317,0,112.0,23.0,2,3
2318,0,112.0,24.0,2,3
2319,0,112.0,20.11,2,3
2320,0,112.0,24.0,2,3
2321,0,112.0,20.0,2,4
2322,812,109.56,72.17,2,4
2323,1399,82.86,55.17,2,4
2324,87,84.29,35.05,2,5
2325,0,80.0,43.77,2,5
2326,413,81.11,45.72,2,5
2327,2810,82.21,74.63,2,5
2328,529,104.0,80.77,2,6
2329,0,117.0,13.25,2,6
2330,0,112.0,19.0,2,2
2331,0,112.0,22.5,2,2
2332,0,112.0,19.17,2,2
2333,0,112.0,23.44,2,2
2334,0,112.0,19.67,2,3
2335,0,112.0,20.0,2,3
2336,829,94.38,72.6,2,3
2337,1132,86.42,57.62,2,3
2338,52,85.81,38.56,2,4
2339,1922,89.23,63.32,2,4
2340,2119,85.28,60.75,2,4
2341,1203,87.74,58.23,1,4
2342,2593,90.67,68.37,1,5
2343,981,84.06,46.71,1,5
2344,0,96.23,32.63,1,5
2345,0,92.17,36.0,1,5
2346,0,109.21,26.0,1,6
2347,0,112.23,22.54,1,6
2348,0,112.0,2.0,1,6
2349,0,112.0,7.0,1,2
2350,0,112.0,14.25,1,2
2351,77,88.62,52.82,1,3
2352,952,87.15,61.62,1,3
2353,759,83.33,47.42,1,3
2354,1572,92.12,57.67,1,3
2355,935,85.68,47.05,1,4
2356,12,82.61,44.73,1,4
2357,92,103.85,33.37,1,4
2358,39,103.45,27.51,1,4
2359,114,85.88,41.03,1,5
2360,0,81.87,42.13,1,5
2361,0,93.06,19.43,1,5
2362,0,110.96,17.13,1,5
2363,448,98.29,39.76,1,6
2364,0,81.52,16.5,1,6
2365,0,112.0,2.0,1,6
2366,0,112.0,23.0,1,2
2367,0,112.0,51.0,1,2
2368,0,112.0,8.0,1,3
2369,0,112.0,12.0,1,3
2370,1490,92.39,59.25,1,3
2371,1561,87.06,50.25,1,3
2372,0,114.31,14.08,1,4
2373,0,117.27,21.55,1,4
2374,11,110.6,35.27,1,4
2375,0,85.33,37.45,1,4
2376,82,109.65,26.8,1,5
2377,24,86.93,41.3,1,5
2378,3106,84.7,84.1,1,5
2379,2576,92.12,72.35,1,5
2380,0,112.0,8.29,1,6
2381,0,112.0,4.5,1,6
2382,0,115.0,6.33,2,6
2383,0,112.0,50.0,2,2
2384,0,112.0,13.0,2,3
2385,0,112.0,6.5,2,3
2386,0,112.0,2.0,2,3
2387,1714,92.04,60.96,2,3
2388,688,82.88,44.82,2,4
2389,1429,82.46,61.03,2,4
2390,1855,92.63,66.37,2,4
2391,2897,87.14,77.85,2,4
2392,1560,87.04,53.83,1,5
2393,964,92.8,78.55,1,5
2394,0,112.0,58.0,1,5
2395,0,112.0,2.0,1,5
2396,0,112.0,2.0,1,6
2397,0,112.0,5.5,1,6
2398,0,112.0,55.0,1,2
2399,117,102.69,39.36,1,3
2400,196,104.59,32.91,1,3
2401,10,94.81,42.43,1,3
2402,36,101.85,21.36,1,3
2403,16,102.55,18.35,1,4
2404,0,116.0,15.94,1,4
2405,0,115.88,22.25,1,4
2406,3040,103.74,79.53,1,4
2407,882,92.74,31.98,1,5
2408,2107,84.19,60.12,1,5
2409,647,81.38,53.44,1,5
2410,18,96.47,16.86,1,5
2411,0,98.34,25.95,1,6
2412,12,84.8,32.27,1,6
2413,0,112.0,18.0,1,2
2414,0,112.0,19.0,1,2
2415,22,92.04,25.64,1,2
2416,271,89.55,32.72,1,3
2417,2588,91.73,79.87,1,3
2418,1714,88.0,72.33,1,3
2419,2653,88.92,67.12,1,3
2420,164,84.36,46.13,1,4
2421,353,89.81,39.53,1,4
2422,841,89.0,41.65,1,4
2423,589,84.48,46.5,1,4
2424,1380,83.24,43.08,2,5
2425,579,96.0,87.64,2,5
2426,0,112.0,26.5,2,5
2427,0,122.0,20.0,2,6
2428,17,108.0,56.11,2,2
2429,365,84.33,46.65,2,2
2430,0,81.13,22.32,2,2
2431,89,85.02,42.55,2,3
2432,665,87.02,50.78,2,3
2433,898,90.26,48.9,2,3
2434,792,84.0,42.25,2,3
2435,502,88.22,51.75,2,4
2436,0,116.04,17.59,2,4
2437,28,106.95,23.05,2,4
2438,144,84.76,30.92,2,4
2439,96,84.73,32.1,2,5
2440,0,80.85,24.02,1,5
2441,0,82.17,22.67,1,5
2442,0,80.83,22.57,1,5
2443,15,85.52,33.09,1,6
2444,0,112.0,20.0,1,6
2445,0,112.0,22.0,1,2
2446,0,112.0,25.0,1,2
2447,0,97.17,38.17,1,2
2448,195,100.29,34.32,1,2
2449,63,83.2,42.9,1,3
2450,223,88.78,37.62,1,3
2451,2985,85.81,71.82,1,3
2452,1042,90.53,42.73,1,3
2453,2905,85.52,77.03,1,4
2454,770,91.62,65.65,1,4
2455,1590,89.56,65.72,1,4
2456,717,104.18,57.3,1,4
2457,513,81.6,40.73,1,5
2458,0,81.77,39.65,1,5
2459,82,80.75,41.78,1,5
2460,2208,85.67,64.43,1,5
2461,0,96.0,21.0,1,6
2462,0,112.0,2.25,1,6
2463,0,112.0,21.0,1,2
2464,0,112.0,18.0,1,2
2465,0,112.0,52.0,1,2
2466,0,112.0,20.8,1,3
2467,0,112.0,20.0,1,3
2468,24,96.64,35.12,1,3
2469,11,91.93,41.9,1,3
2470,234,90.62,52.57,1,4
2471,1225,90.82,64.5,1,4
2472,1019,90.1,42.82,1,4
2473,2478,85.79,64.57,1,4
2474,2386,85.89,64.22,1,5
2475,41,112.79,24.82,1,5
2476,168,88.31,40.2,1,5
2477,96,91.86,38.72,1,5
2478,232,83.85,33.73,1,6
2479,0,80.0,32.37,1,6
2480,21,80.0,34.67,1,6
2481,0,112.0,4.0,1,6
2482,0,112.0,17.0,1,2
2483,0,112.0,22.8,1,2
2484,0,112.0,11.5,1,3
2485,0,112.0,6.75,1,3
