date,deepSleepTime,shallowSleepTime,wakeTime,start,stop,REMTime,naps
2022-05-12,60,353,11,2022-05-11 22:38:00+0000,2022-05-12 06:35:00+0000,53,
2022-05-13,53,257,29,2022-05-12 22:40:00+0000,2022-05-13 06:05:00+0000,106,
2022-05-14,43,222,44,2022-05-14 01:04:00+0000,2022-05-14 07:34:00+0000,81,
2022-05-15,46,260,19,2022-05-15 00:41:00+0000,2022-05-15 07:42:00+0000,96,
2022-05-16,51,356,0,2022-05-15 23:38:00+0000,2022-05-16 07:17:00+0000,52,"[{\"start\":\"2022-01-08 00:37:26+0000\",\"end\":\"2022-01-08 00:39:11+0000\"}]"
2022-05-17,102,278,60,2022-05-16 23:06:00+0000,2022-05-17 07:24:00+0000,58,
2022-05-18,49,284,1,2022-05-17 23:45:00+0000,2022-05-18 05:57:00+0000,38,
2022-05-19,56,177,54,2022-05-19 01:14:00+0000,2022-05-19 07:13:00+0000,72,
2022-05-20,55,289,22,2022-05-19 23:24:00+0000,2022-05-20 06:49:00+0000,79,
2022-05-21,79,312,32,2022-05-21 00:22:00+0000,2022-05-21 08:14:00+0000,49,
2022-05-22,41,193,99,2022-05-21 22:46:00+0000,2022-05-22 06:01:00+0000,102,
2022-05-23,60,335,2,2022-05-22 23:07:00+0000,2022-05-23 06:08:00+0000,24,
2022-05-24,104,253,13,2022-05-23 23:14:00+0000,2022-05-24 07:18:00+0000,114,
2022-05-25,61,328,0,2022-05-24 23:23:00+0000,2022-05-25 07:11:00+0000,79,
2022-05-26,112,303,33,2022-05-25 22:49:00+0000,2022-05-26 07:45:00+0000,88,
2022-05-27,34,329,3,2022-05-27 00:02:00+0000,2022-05-27 06:29:00+0000,21,
2022-05-28,46,297,0,2022-05-27 23:48:00+0000,2022-05-28 06:15:00+0000,44,
2022-05-29,68,282,0,2022-05-28 23:26:00+0000,2022-05-29 05:40:00+0000,24,
2022-05-30,47,338,3,2022-05-29 22:51:00+0000,2022-05-30 06:31:00+0000,72,"[{\"start\":\"2022-01-08 00:35:51+0000\",\"end\":\"2022-01-08 00:36:09+0000\"}]"
2022-05-31,81,276,5,2022-05-30 23:18:00+0000,2022-05-31 06:13:00+0000,53,
2022-06-01,63,328,2,2022-05-31 23:09:00+0000,2022-06-01 06:38:00+0000,56,
2022-06-02,68,289,27,2022-06-01 23:26:00+0000,2022-06-02 07:21:00+0000,91,
2022-06-03,75,358,2,2022-06-02 23:15:00+0000,2022-06-03 07:37:00+0000,67,
2022-06-04,67,276,2,2022-06-04 00:11:00+0000,2022-06-04 06:41:00+0000,45,
2022-06-05,60,296,0,2022-06-04 23:11:00+0000,2022-06-05 05:41:00+0000,34,
2022-06-06,49,366,6,2022-06-05 22:51:00+0000,2022-06-06 06:36:00+0000,44,
2022-06-07,79,348,8,2022-06-06 22:15:00+0000,2022-06-07 06:25:00+0000,55,
2022-06-08,89,278,7,2022-06-07 23:31:00+0000,2022-06-08 06:27:00+0000,42,
2022-06-09,75,264,13,2022-06-08 23:18:00+0000,2022-06-09 06:29:00+0000,79,
2022-06-10,78,297,9,2022-06-09 23:23:00+0000,2022-06-10 06:14:00+0000,27,
2022-06-11,88,280,7,2022-06-11 00:27:00+0000,2022-06-11 07:13:00+0000,31,
2022-06-12,45,363,20,2022-06-11 23:40:00+0000,2022-06-12 07:20:00+0000,32,
2022-06-13,62,284,2,2022-06-13 00:29:00+0000,2022-06-13 06:59:00+0000,42,
2022-06-14,92,314,4,2022-06-13 22:54:00+0000,2022-06-14 06:45:00+0000,61,
2022-06-15,50,359,0,2022-06-14 23:41:00+0000,2022-06-15 06:55:00+0000,25,
2022-06-16,45,264,2,2022-06-16 00:45:00+0000,2022-06-16 07:40:00+0000,104,
2022-06-17,84,208,20,2022-06-16 23:20:00+0000,2022-06-17 05:46:00+0000,74,
2022-06-18,65,321,2,2022-06-18 00:07:00+0000,2022-06-18 07:50:00+0000,75,
2022-06-19,103,334,9,2022-06-18 23:36:00+0000,2022-06-19 07:46:00+0000,44,"[{\"start\":\"2022-01-08 00:34:52+0000\",\"end\":\"2022-01-08 00:35:49+0000\"},{\"start\":\"2022-01-08 00:39:19+0000\",\"end\":\"2022-01-08 00:40:02+0000\"}]"
2022-06-20,63,340,0,2022-06-19 23:32:00+0000,2022-06-20 06:50:00+0000,35,
2022-06-21,27,273,1,2022-06-20 22:56:00+0000,2022-06-21 04:38:00+0000,41,
2022-06-22,63,204,0,2022-06-21 22:45:00+0000,2022-06-22 03:45:00+0000,33,
2022-06-23,43,333,8,2022-06-22 23:53:00+0000,2022-06-23 06:57:00+0000,40,
2022-06-24,48,300,29,2022-06-23 23:09:00+0000,2022-06-24 06:35:00+0000,69,
2022-06-25,51,379,3,2022-06-24 23:02:00+0000,2022-06-25 06:59:00+0000,44,
2022-06-26,61,299,18,2022-06-25 23:51:00+0000,2022-06-26 07:01:00+0000,52,
2022-06-27,89,348,0,2022-06-26 23:04:00+0000,2022-06-27 06:56:00+0000,35,
2022-06-28,79,302,4,2022-06-27 22:48:00+0000,2022-06-28 05:39:00+0000,26,
2022-06-29,68,296,3,2022-06-28 23:12:00+0000,2022-06-29 05:53:00+0000,34,
2022-06-30,84,303,25,2022-06-29 22:46:00+0000,2022-06-30 06:24:00+0000,46,
2022-07-01,66,326,5,2022-06-30 23:43:00+0000,2022-07-01 06:44:00+0000,24,
2022-07-02,74,284,12,2022-07-01 22:56:00+0000,2022-07-02 05:30:00+0000,24,
2022-07-03,48,258,5,2022-07-02 23:13:00+0000,2022-07-03 05:43:00+0000,79,
2022-07-04,73,235,28,2022-07-03 23:22:00+0000,2022-07-04 05:57:00+0000,59,
2022-07-05,86,310,2,2022-07-04 22:54:00+0000,2022-07-05 06:33:00+0000,61,
2022-07-06,70,318,0,2022-07-05 23:17:00+0000,2022-07-06 06:21:00+0000,36,
2022-07-07,62,346,0,2022-07-06 23:10:00+0000,2022-07-07 06:43:00+0000,45,
2022-07-08,63,272,42,2022-07-07 22:49:00+0000,2022-07-08 05:57:00+0000,51,
2022-07-09,70,350,3,2022-07-08 23:30:00+0000,2022-07-09 07:00:00+0000,27,
2022-07-10,59,378,1,2022-07-09 23:01:00+0000,2022-07-10 07:29:00+0000,70,
2022-07-11,70,283,9,2022-07-10 23:25:00+0000,2022-07-11 06:19:00+0000,52,
2022-07-12,88,289,2,2022-07-11 23:42:00+0000,2022-07-12 06:46:00+0000,45,
2022-07-13,87,259,23,2022-07-12 23:19:00+0000,2022-07-13 07:07:00+0000,99,
2022-07-14,38,340,9,2022-07-13 23:33:00+0000,2022-07-14 06:47:00+0000,47,
2022-07-15,76,298,0,2022-07-14 23:11:00+0000,2022-07-15 06:35:00+0000,70,
2022-07-16,56,257,0,2022-07-15 22:34:00+0000,2022-07-16 04:15:00+0000,28,
2022-07-17,48,179,3,2022-07-17 02:34:00+0000,2022-07-17 07:08:00+0000,44,
2022-07-18,54,367,0,2022-07-17 22:54:00+0000,2022-07-18 07:00:00+0000,65,
2022-07-19,62,278,12,2022-07-18 22:57:00+0000,2022-07-19 07:00:00+0000,131,
2022-07-20,97,323,3,2022-07-19 23:18:00+0000,2022-07-20 06:57:00+0000,36,
2022-07-21,43,297,11,2022-07-20 23:54:00+0000,2022-07-21 06:51:00+0000,66,"[{\"start\":\"2022-01-08 00:40:02+0000\",\"end\":\"2022-01-08 00:40:45+0000\"}]"
2022-07-22,84,276,49,2022-07-21 22:54:00+0000,2022-07-22 06:58:00+0000,75,
2022-07-23,34,234,6,2022-07-22 23:46:00+0000,2022-07-23 05:10:00+0000,50,
2022-07-24,80,284,1,2022-07-23 23:56:00+0000,2022-07-24 06:50:00+0000,49,
2022-07-25,37,323,2,2022-07-25 00:03:00+0000,2022-07-25 06:58:00+0000,53,
2022-07-26,70,259,0,2022-07-26 00:40:00+0000,2022-07-26 06:33:00+0000,24,
2022-07-27,41,382,3,2022-07-26 23:00:00+0000,2022-07-27 07:00:00+0000,54,
2022-07-28,74,242,21,2022-07-27 23:04:00+0000,2022-07-28 05:45:00+0000,64,
2022-07-29,45,310,11,2022-07-28 22:32:00+0000,2022-07-29 06:22:00+0000,104,
2022-07-30,36,311,37,2022-07-29 23:06:00+0000,2022-07-30 07:46:00+0000,136,
2022-07-31,49,244,42,2022-07-30 23:15:00+0000,2022-07-31 06:40:00+0000,110,
2022-08-01,87,243,59,2022-07-31 22:43:00+0000,2022-08-01 06:46:00+0000,94,
2022-08-02,92,282,4,2022-08-01 22:28:00+0000,2022-08-02 05:26:00+0000,40,
2022-08-03,82,286,21,2022-08-02 22:35:00+0000,2022-08-03 06:51:00+0000,107,
2022-08-04,72,261,3,2022-08-03 23:10:00+0000,2022-08-04 06:54:00+0000,128,
2022-08-05,66,361,20,2022-08-04 22:11:00+0000,2022-08-05 06:52:00+0000,74,
2022-08-06,57,307,29,2022-08-05 22:24:00+0000,2022-08-06 06:42:00+0000,105,
2022-08-07,106,229,55,2022-08-06 23:11:00+0000,2022-08-07 07:13:00+0000,92,
2022-08-08,105,309,6,2022-08-07 22:25:00+0000,2022-08-08 06:24:00+0000,59,
2022-08-09,50,278,0,2022-08-08 23:04:00+0000,2022-08-09 05:31:00+0000,59,
2022-08-10,0,0,0,2022-08-08 22:00:00+0000,2022-08-08 22:00:00+0000,0,
2022-08-11,93,262,11,2022-08-10 22:47:00+0000,2022-08-11 06:16:00+0000,83,
2022-08-12,46,352,19,2022-08-11 23:28:00+0000,2022-08-12 06:59:00+0000,34,
2022-08-13,53,375,13,2022-08-12 22:22:00+0000,2022-08-13 07:40:00+0000,117,
2022-08-14,20,225,0,2022-08-14 01:13:00+0000,2022-08-14 06:47:00+0000,89,
2022-08-15,84,350,44,2022-08-14 23:00:00+0000,2022-08-15 08:10:00+0000,72,
2022-08-16,98,270,33,2022-08-15 23:09:00+0000,2022-08-16 06:38:00+0000,48,
2022-08-17,100,302,2,2022-08-16 22:46:00+0000,2022-08-17 06:42:00+0000,72,
2022-08-18,104,251,16,2022-08-17 23:02:00+0000,2022-08-18 06:55:00+0000,102,
2022-08-19,114,261,16,2022-08-18 22:24:00+0000,2022-08-19 06:15:00+0000,80,"[{\"start\":\"2022-01-08 00:37:15+0000\",\"end\":\"2022-01-08 00:38:41+0000\"}]"
2022-08-20,57,276,10,2022-08-20 00:31:00+0000,2022-08-20 07:12:00+0000,58,
2022-08-21,113,202,76,2022-08-20 22:32:00+0000,2022-08-21 06:46:00+0000,103,
2022-08-22,18,274,17,2022-08-21 23:12:00+0000,2022-08-22 06:18:00+0000,117,
2022-08-23,56,326,25,2022-08-22 22:25:00+0000,2022-08-23 06:40:00+0000,88,
2022-08-24,41,285,10,2022-08-23 22:55:00+0000,2022-08-24 05:50:00+0000,79,
2022-08-25,15,136,0,2022-08-25 00:09:00+0000,2022-08-25 03:57:00+0000,77,
2022-08-26,54,240,44,2022-08-25 23:24:00+0000,2022-08-26 06:37:00+0000,95,
2022-08-27,74,166,40,2022-08-26 22:54:00+0000,2022-08-27 05:12:00+0000,98,
2022-08-28,58,276,61,2022-08-27 22:47:00+0000,2022-08-28 07:10:00+0000,108,
2022-08-29,98,297,19,2022-08-28 22:34:00+0000,2022-08-29 06:13:00+0000,45,
2022-08-30,73,259,0,2022-08-29 22:47:00+0000,2022-08-30 05:04:00+0000,45,
2022-08-31,112,279,42,2022-08-30 21:35:00+0000,2022-08-31 06:37:00+0000,109,
2022-09-01,39,266,11,2022-08-31 23:08:00+0000,2022-09-01 05:09:00+0000,45,
2022-09-02,85,260,51,2022-09-01 22:43:00+0000,2022-09-02 06:45:00+0000,86,
2022-09-03,62,351,2,2022-09-02 22:45:00+0000,2022-09-03 06:34:00+0000,54,
2022-09-04,69,349,4,2022-09-03 23:05:00+0000,2022-09-04 07:01:00+0000,54,
2022-09-05,61,272,0,2022-09-04 22:02:00+0000,2022-09-05 05:41:00+0000,126,
2022-09-06,68,254,23,2022-09-05 22:36:00+0000,2022-09-06 05:40:00+0000,79,
2022-09-07,55,366,19,2022-09-06 22:02:00+0000,2022-09-07 06:31:00+0000,69,"[{\"start\":\"2022-01-08 00:33:38+0000\",\"end\":\"2022-01-08 00:34:34+0000\"}]"
2022-09-08,68,348,9,2022-09-07 22:35:00+0000,2022-09-08 06:20:00+0000,40,
2022-09-09,62,281,2,2022-09-08 22:20:00+0000,2022-09-09 05:18:00+0000,73,
2022-09-10,94,338,24,2022-09-09 23:12:00+0000,2022-09-10 07:28:00+0000,40,
2022-09-11,63,341,0,2022-09-10 23:11:00+0000,2022-09-11 06:40:00+0000,45,
2022-09-12,85,280,12,2022-09-11 22:44:00+0000,2022-09-12 06:20:00+0000,79,
2022-09-13,93,334,0,2022-09-12 23:11:00+0000,2022-09-13 06:59:00+0000,41,"[{\"start\":\"2022-01-08 00:34:17+0000\",\"end\":\"2022-01-08 00:34:55+0000\"}]"
2022-09-14,78,345,16,2022-09-13 22:06:00+0000,2022-09-14 06:24:00+0000,59,
2022-09-15,80,296,2,2022-09-14 22:11:00+0000,2022-09-15 05:29:00+0000,60,
2022-09-16,33,243,7,2022-09-16 00:05:00+0000,2022-09-16 06:36:00+0000,108,
2022-09-17,83,308,2,2022-09-16 23:09:00+0000,2022-09-17 06:27:00+0000,45,
2022-09-18,107,369,12,2022-09-17 23:09:00+0000,2022-09-18 07:52:00+0000,35,
2022-09-19,55,380,9,2022-09-18 22:39:00+0000,2022-09-19 06:35:00+0000,32,
2022-09-20,39,389,6,2022-09-19 22:30:00+0000,2022-09-20 06:39:00+0000,55,
2022-09-21,94,314,0,2022-09-20 23:36:00+0000,2022-09-21 06:55:00+0000,31,
2022-09-22,62,185,3,2022-09-21 23:12:00+0000,2022-09-22 04:56:00+0000,94,
2022-09-23,56,366,1,2022-09-22 23:09:00+0000,2022-09-23 06:50:00+0000,38,
2022-09-24,59,293,21,2022-09-23 23:51:00+0000,2022-09-24 07:24:00+0000,80,
2022-09-25,109,380,27,2022-09-24 22:55:00+0000,2022-09-25 08:01:00+0000,30,
2022-09-26,75,302,38,2022-09-25 23:12:00+0000,2022-09-26 06:52:00+0000,45,
2022-09-27,92,273,30,2022-09-26 23:15:00+0000,2022-09-27 06:54:00+0000,64,
2022-09-28,82,314,19,2022-09-27 23:07:00+0000,2022-09-28 06:55:00+0000,53,
2022-09-29,102,280,57,2022-09-28 22:51:00+0000,2022-09-29 06:47:00+0000,37,
2022-09-30,74,339,5,2022-09-29 22:53:00+0000,2022-09-30 06:31:00+0000,40,
2022-10-01,48,352,18,2022-09-30 23:00:00+0000,2022-10-01 07:06:00+0000,68,
2022-10-02,71,338,34,2022-10-01 23:22:00+0000,2022-10-02 07:21:00+0000,36,
2022-10-03,60,321,0,2022-10-02 23:06:00+0000,2022-10-03 06:12:00+0000,45,
2022-10-04,73,279,2,2022-10-03 22:22:00+0000,2022-10-04 04:38:00+0000,22,
2022-10-05,65,309,2,2022-10-04 23:30:00+0000,2022-10-05 06:21:00+0000,35,
2022-10-06,51,357,0,2022-10-05 23:02:00+0000,2022-10-06 06:51:00+0000,61,
2022-10-07,94,291,43,2022-10-06 22:47:00+0000,2022-10-07 06:33:00+0000,38,
2022-10-08,0,0,0,2022-10-06 22:00:00+0000,2022-10-06 22:00:00+0000,0,
2022-10-09,58,374,32,2022-10-08 23:06:00+0000,2022-10-09 08:01:00+0000,71,
2022-10-10,85,274,5,2022-10-09 23:48:00+0000,2022-10-10 06:21:00+0000,29,
2022-10-11,98,298,5,2022-10-10 23:02:00+0000,2022-10-11 06:35:00+0000,52,
2022-10-12,51,343,6,2022-10-11 23:12:00+0000,2022-10-12 06:28:00+0000,36,
2022-10-13,84,232,2,2022-10-12 23:41:00+0000,2022-10-13 05:51:00+0000,52,
2022-10-14,66,314,5,2022-10-13 23:32:00+0000,2022-10-14 06:39:00+0000,42,
2022-10-15,48,326,34,2022-10-14 23:45:00+0000,2022-10-15 07:57:00+0000,84,
2022-10-16,95,319,3,2022-10-15 23:54:00+0000,2022-10-16 07:51:00+0000,60,
2022-10-17,74,264,17,2022-10-16 22:31:00+0000,2022-10-17 06:35:00+0000,129,
2022-10-18,71,258,24,2022-10-17 22:58:00+0000,2022-10-18 06:16:00+0000,85,
2022-10-19,98,265,7,2022-10-18 22:45:00+0000,2022-10-19 06:58:00+0000,123,
2022-10-20,24,270,12,2022-10-19 22:54:00+0000,2022-10-20 04:30:00+0000,30,
2022-10-21,73,239,49,2022-10-20 22:14:00+0000,2022-10-21 05:40:00+0000,85,
2022-10-22,93,314,53,2022-10-21 23:00:00+0000,2022-10-22 07:41:00+0000,61,
2022-10-23,53,338,1,2022-10-23 00:23:00+0000,2022-10-23 08:01:00+0000,66,
2022-10-24,66,336,6,2022-10-23 22:33:00+0000,2022-10-24 06:14:00+0000,53,
2022-10-25,49,327,59,2022-10-24 22:47:00+0000,2022-10-25 06:51:00+0000,49,
2022-10-26,32,231,49,2022-10-25 23:28:00+0000,2022-10-26 06:38:00+0000,118,
2022-10-27,35,273,15,2022-10-26 23:38:00+0000,2022-10-27 06:50:00+0000,109,"[{\"start\":\"2022-01-08 00:34:56+0000\",\"end\":\"2022-01-08 00:35:40+0000\"}]"
2022-10-28,57,363,0,2022-10-27 22:47:00+0000,2022-10-28 06:45:00+0000,58,
2022-10-29,0,0,0,2022-10-27 22:00:00+0000,2022-10-27 22:00:00+0000,0,
2022-10-30,74,384,4,2022-10-29 23:19:00+0000,2022-10-30 08:02:00+0000,61,
2022-10-31,60,335,2,2022-10-31 00:26:00+0000,2022-10-31 07:56:00+0000,53,
2022-11-01,86,350,29,2022-10-31 23:53:00+0000,2022-11-01 08:19:00+0000,41,
2022-11-02,75,330,20,2022-11-01 23:33:00+0000,2022-11-02 07:40:00+0000,62,
2022-11-03,101,314,10,2022-11-03 00:02:00+0000,2022-11-03 07:52:00+0000,45,
2022-11-04,81,303,2,2022-11-03 23:53:00+0000,2022-11-04 07:06:00+0000,47,
2022-11-05,56,319,35,2022-11-05 00:09:00+0000,2022-11-05 08:18:00+0000,79,
2022-11-06,75,338,34,2022-11-06 00:11:00+0000,2022-11-06 08:47:00+0000,69,
2022-11-07,100,332,22,2022-11-06 23:59:00+0000,2022-11-07 07:56:00+0000,23,
2022-11-08,98,365,5,2022-11-07 23:45:00+0000,2022-11-08 08:06:00+0000,33,
2022-11-09,100,334,27,2022-11-08 23:20:00+0000,2022-11-09 07:36:00+0000,35,
2022-11-10,32,246,58,2022-11-10 00:47:00+0000,2022-11-10 07:55:00+0000,92,
2022-11-11,33,235,0,2022-11-10 23:57:00+0000,2022-11-11 05:57:00+0000,92,
2022-11-12,61,271,22,2022-11-12 01:44:00+0000,2022-11-12 08:45:00+0000,67,
2022-11-13,83,330,49,2022-11-13 00:13:00+0000,2022-11-13 09:21:00+0000,86,
2022-11-14,75,302,1,2022-11-14 02:30:00+0000,2022-11-14 09:33:00+0000,45,
2022-11-15,69,389,7,2022-11-14 23:22:00+0000,2022-11-15 07:47:00+0000,40,
2022-11-16,61,333,48,2022-11-15 23:57:00+0000,2022-11-16 07:59:00+0000,40,
2022-11-17,87,340,22,2022-11-16 23:25:00+0000,2022-11-17 08:00:00+0000,66,
2022-11-18,94,322,0,2022-11-18 00:02:00+0000,2022-11-18 07:35:00+0000,37,
2022-11-19,67,277,1,2022-11-18 23:47:00+0000,2022-11-19 06:12:00+0000,40,"[{\"start\":\"2022-01-08 00:32:55+0000\",\"end\":\"2022-01-08 00:33:19+0000\"}]"
2022-11-20,36,316,12,2022-11-20 01:44:00+0000,2022-11-20 09:31:00+0000,103,
2022-11-21,52,285,72,2022-11-21 00:13:00+0000,2022-11-21 09:39:00+0000,157,
2022-11-22,0,0,0,2022-11-20 23:00:00+0000,2022-11-20 23:00:00+0000,0,
2022-11-23,22,295,47,2022-11-22 23:38:00+0000,2022-11-23 07:57:00+0000,135,
2022-11-24,74,295,11,2022-11-24 00:26:00+0000,2022-11-24 07:32:00+0000,46,
2022-11-25,87,256,18,2022-11-25 00:54:00+0000,2022-11-25 07:43:00+0000,48,
2022-11-26,77,358,4,2022-11-25 23:49:00+0000,2022-11-26 09:06:00+0000,118,
2022-11-27,93,280,67,2022-11-26 23:54:00+0000,2022-11-27 09:16:00+0000,122,
2022-11-28,68,270,6,2022-11-28 01:50:00+0000,2022-11-28 08:26:00+0000,52,
2022-11-29,66,356,0,2022-11-28 23:23:00+0000,2022-11-29 07:54:00+0000,89,
2022-11-30,71,274,2,2022-11-30 01:10:00+0000,2022-11-30 07:35:00+0000,38,
2022-12-01,70,364,1,2022-11-30 23:46:00+0000,2022-12-01 07:50:00+0000,49,
2022-12-02,98,297,37,2022-12-01 23:40:00+0000,2022-12-02 07:36:00+0000,44,
2022-12-03,71,198,39,2022-12-03 02:07:00+0000,2022-12-03 09:07:00+0000,112,
2022-12-04,102,382,7,2022-12-03 23:28:00+0000,2022-12-04 09:28:00+0000,109,
2022-12-05,77,192,0,2022-12-05 01:48:00+0000,2022-12-05 07:57:00+0000,100,
2022-12-06,38,247,42,2022-12-06 00:11:00+0000,2022-12-06 07:44:00+0000,126,
2022-12-07,72,269,9,2022-12-07 01:23:00+0000,2022-12-07 07:39:00+0000,26,
2022-12-08,92,294,16,2022-12-07 23:13:00+0000,2022-12-08 06:53:00+0000,58,
2022-12-09,74,309,1,2022-12-09 00:18:00+0000,2022-12-09 07:45:00+0000,63,
2022-12-10,61,366,38,2022-12-09 23:30:00+0000,2022-12-10 08:21:00+0000,66,
2022-12-11,47,340,14,2022-12-10 23:18:00+0000,2022-12-11 07:58:00+0000,119,
2022-12-12,49,279,2,2022-12-12 01:30:00+0000,2022-12-12 07:26:00+0000,26,
2022-12-13,64,328,8,2022-12-12 23:48:00+0000,2022-12-13 08:00:00+0000,92,
2022-12-14,54,301,2,2022-12-14 00:09:00+0000,2022-12-14 07:26:00+0000,80,
2022-12-15,22,393,1,2022-12-15 00:05:00+0000,2022-12-15 07:59:00+0000,58,
2022-12-16,90,247,3,2022-12-16 00:59:00+0000,2022-12-16 07:52:00+0000,73,
2022-12-17,61,349,13,2022-12-17 00:28:00+0000,2022-12-17 08:13:00+0000,42,
2022-12-18,83,369,23,2022-12-18 01:09:00+0000,2022-12-18 09:44:00+0000,40,
2022-12-19,103,252,43,2022-12-18 23:56:00+0000,2022-12-19 08:21:00+0000,107,
2022-12-20,93,303,1,2022-12-19 23:25:00+0000,2022-12-20 07:15:00+0000,73,
2022-12-21,99,281,17,2022-12-21 00:20:00+0000,2022-12-21 08:02:00+0000,65,
2022-12-22,81,378,0,2022-12-22 00:22:00+0000,2022-12-22 09:02:00+0000,61,
2022-12-23,37,223,11,2022-12-23 02:03:00+0000,2022-12-23 07:22:00+0000,48,
2022-12-24,55,298,70,2022-12-24 00:33:00+0000,2022-12-24 08:41:00+0000,65,
2022-12-25,43,253,67,2022-12-25 01:22:00+0000,2022-12-25 08:39:00+0000,74,
2022-12-26,100,328,1,2022-12-26 00:26:00+0000,2022-12-26 08:59:00+0000,84,
2022-12-27,52,364,7,2022-12-27 00:38:00+0000,2022-12-27 08:32:00+0000,51,
2022-12-28,0,0,0,2022-12-26 23:00:00+0000,2022-12-26 23:00:00+0000,0,
2022-12-29,0,0,0,2022-12-27 23:00:00+0000,2022-12-27 23:00:00+0000,0,
2022-12-30,0,0,0,2022-12-28 23:00:00+0000,2022-12-28 23:00:00+0000,0,
2022-12-31,0,0,0,2022-12-29 23:00:00+0000,2022-12-29 23:00:00+0000,0,
2023-01-01,0,0,0,2022-12-30 23:00:00+0000,2022-12-30 23:00:00+0000,0,
2023-01-02,0,0,0,2022-12-31 23:00:00+0000,2022-12-31 23:00:00+0000,0,
2023-01-03,0,0,0,2023-01-01 23:00:00+0000,2023-01-01 23:00:00+0000,0,
2023-01-04,0,0,0,2023-01-02 23:00:00+0000,2023-01-02 23:00:00+0000,0,
2023-01-05,0,0,0,2023-01-03 23:00:00+0000,2023-01-03 23:00:00+0000,0,
2023-01-06,0,0,0,2023-01-04 23:00:00+0000,2023-01-04 23:00:00+0000,0,
2023-01-07,0,0,0,2023-01-05 23:00:00+0000,2023-01-05 23:00:00+0000,0,
2023-01-08,0,0,0,2023-01-06 23:00:00+0000,2023-01-06 23:00:00+0000,0,
2023-01-09,0,0,0,2023-01-07 23:00:00+0000,2023-01-07 23:00:00+0000,0,
2023-01-10,0,0,0,2023-01-08 23:00:00+0000,2023-01-08 23:00:00+0000,0,
2023-01-11,0,0,0,2023-01-09 23:00:00+0000,2023-01-09 23:00:00+0000,0,
2023-01-12,0,0,0,2023-01-10 23:00:00+0000,2023-01-10 23:00:00+0000,0,
2023-01-13,0,0,0,2023-01-11 23:00:00+0000,2023-01-11 23:00:00+0000,0,
2023-01-14,0,0,0,2023-01-12 23:00:00+0000,2023-01-12 23:00:00+0000,0,
2023-01-15,0,0,0,2023-01-13 23:00:00+0000,2023-01-13 23:00:00+0000,0,
2023-01-16,0,0,0,2023-01-14 23:00:00+0000,2023-01-14 23:00:00+0000,0,
2023-01-17,0,0,0,2023-01-15 23:00:00+0000,2023-01-15 23:00:00+0000,0,
2023-01-18,0,0,0,2023-01-16 23:00:00+0000,2023-01-16 23:00:00+0000,0,
2023-01-19,0,0,0,2023-01-17 23:00:00+0000,2023-01-17 23:00:00+0000,0,
2023-01-20,0,0,0,2023-01-18 23:00:00+0000,2023-01-18 23:00:00+0000,0,
2023-01-21,0,0,0,2023-01-19 23:00:00+0000,2023-01-19 23:00:00+0000,0,
2023-01-22,0,0,0,2023-01-20 23:00:00+0000,2023-01-20 23:00:00+0000,0,
2023-01-23,0,0,0,2023-01-21 23:00:00+0000,2023-01-21 23:00:00+0000,0,
2023-01-24,0,0,0,2023-01-22 23:00:00+0000,2023-01-22 23:00:00+0000,0,
2023-01-25,0,0,0,2023-01-23 23:00:00+0000,2023-01-23 23:00:00+0000,0,
2023-01-26,0,0,0,2023-01-24 23:00:00+0000,2023-01-24 23:00:00+0000,0,
2023-01-27,0,0,0,2023-01-25 23:00:00+0000,2023-01-25 23:00:00+0000,0,
2023-01-28,0,0,0,2023-01-26 23:00:00+0000,2023-01-26 23:00:00+0000,0,
2023-01-29,0,0,0,2023-01-27 23:00:00+0000,2023-01-27 23:00:00+0000,0,
2023-01-30,0,0,0,2023-01-28 23:00:00+0000,2023-01-28 23:00:00+0000,0,
2023-01-31,0,0,0,2023-01-29 23:00:00+0000,2023-01-29 23:00:00+0000,0,
2023-02-01,0,0,0,2023-01-30 23:00:00+0000,2023-01-30 23:00:00+0000,0,
2023-02-02,0,0,0,2023-01-31 23:00:00+0000,2023-01-31 23:00:00+0000,0,
2023-02-03,0,0,0,2023-02-01 23:00:00+0000,2023-02-01 23:00:00+0000,0,
2023-02-04,0,0,0,2023-02-02 23:00:00+0000,2023-02-02 23:00:00+0000,0,
2023-02-05,0,0,0,2023-02-03 23:00:00+0000,2023-02-03 23:00:00+0000,0,
2023-02-06,0,0,0,2023-02-04 23:00:00+0000,2023-02-04 23:00:00+0000,0,
2023-02-07,0,0,0,2023-02-05 23:00:00+0000,2023-02-05 23:00:00+0000,0,
2023-02-08,0,0,0,2023-02-06 23:00:00+0000,2023-02-06 23:00:00+0000,0,
2023-02-09,0,0,0,2023-02-07 23:00:00+0000,2023-02-07 23:00:00+0000,0,
2023-02-10,0,0,0,2023-02-08 23:00:00+0000,2023-02-08 23:00:00+0000,0,
2023-02-11,0,0,0,2023-02-09 23:00:00+0000,2023-02-09 23:00:00+0000,0,
2023-02-12,0,0,0,2023-02-10 23:00:00+0000,2023-02-10 23:00:00+0000,0,
2023-02-13,0,0,0,2023-02-11 23:00:00+0000,2023-02-11 23:00:00+0000,0,
2023-02-14,0,0,0,2023-02-12 23:00:00+0000,2023-02-12 23:00:00+0000,0,
